DYNA>    11900     11.90000   -275.76357    494.97150   -770.73507    184.09534
DYNA>    12000     12.00000   -276.03289    535.51363   -811.54653    199.17422
DYNA>    12000     12.00000   -249.63655    561.90997   -811.54653    208.99184
DYNA>    12100     12.10000   -249.68249    521.99439   -771.67688    194.14599
DYNA>    12200     12.20000   -249.24167    524.58739   -773.82905    195.11041
DYNA>    12300     12.30000   -250.01488    531.66513   -781.68001    197.74284
DYNA>    12300     12.30000   -227.84032    553.83969   -781.68001    205.99025
DYNA>    12400     12.40000   -227.31673    517.78540   -745.10212    192.58054
DYNA>    12500     12.50000   -227.15850    522.39564   -749.55413    194.29523
DYNA>    12600     12.60000   -227.51233    536.90572   -764.41805    199.69198
DYNA>    12600     12.60000   -196.75658    567.66146   -764.41805    211.13100
DYNA>    12700     12.70000   -196.59440    560.58448   -757.17888    208.49885
DYNA>    12800     12.80000   -196.31411    552.84768   -749.16179    205.62129
DYNA>    12900     12.90000   -196.77625    538.95117   -735.72742    200.45275
DYNA>    12900     12.90000   -179.56526    556.16216   -735.72742    206.85405
DYNA>    13000     13.00000   -179.43044    562.89437   -742.32481    209.35797
DYNA>    13100     13.10000   -179.47761    559.78501   -739.26262    208.20150
DYNA>    13200     13.20000   -179.60680    567.95757   -747.56437    211.24113
DYNA>    13200     13.20000   -158.34338    589.22099   -747.56437    219.14966
DYNA>    13300     13.30000   -157.94791    589.15283   -747.10074    219.12431
DYNA>    13400     13.40000   -157.68933    567.34939   -725.03873    211.01493
DYNA>    13500     13.50000   -158.06473    586.71422   -744.77895    218.21731
DYNA>    13500     13.50000   -131.58259    613.19636   -744.77895    228.06685
DYNA>    13600     13.60000   -131.64995    592.78437   -724.43433    220.47499
DYNA>    13700     13.70000   -131.54712    595.65885   -727.20596    221.54410
DYNA>    13800     13.80000   -131.22020    575.14435   -706.36455    213.91412
DYNA>    13800     13.80000   -103.05923    603.30533   -706.36455    224.38806
DYNA>    13900     13.90000   -103.23061    603.91249   -707.14310    224.61389
DYNA>    14000     14.00000   -103.10125    610.98976   -714.09101    227.24614
DYNA>    14100     14.10000   -102.94648    621.43084   -724.37732    231.12951
DYNA>    14100     14.10000    -82.34741    642.02991   -724.37732    238.79095
DYNA>    14200     14.20000    -82.39675    627.06284   -709.45960    233.22423
DYNA>    14300     14.30000    -82.72089    615.56953   -698.29042    228.94950
DYNA>    14400     14.40000    -82.63106    627.36898   -710.00004    233.33809
DYNA>    14400     14.40000    -56.49616    653.50388   -710.00004    243.05847
DYNA>    14500     14.50000    -56.53909    628.34577   -684.88486    233.70138
DYNA>    14600     14.60000    -55.79676    610.48855   -666.28532    227.05973
DYNA>    14700     14.70000    -56.42125    640.12382   -696.54507    238.08201
DYNA>    14700     14.70000    -26.91894    669.62613   -696.54507    249.05484
DYNA>    14800     14.80000    -26.62243    644.65169   -671.27413    239.76607
DYNA>    14900     14.90000    -26.74143    643.46485   -670.20627    239.32464
DYNA>    15000     15.00000    -26.80626    632.20159   -659.00786    235.13549
DYNA>    15000     15.00000     -2.25494    656.75292   -659.00786    244.26689
DYNA>    15100     15.10000     -1.76272    640.64450   -642.40722    238.27567
DYNA>    15200     15.20000     -1.69239    624.93830   -626.63069    232.43404
DYNA>    15300     15.30000     -2.13740    678.07295   -680.21036    252.19648
DYNA>    15300     15.30000     37.24708    717.45744   -680.21036    266.84479
DYNA>    15400     15.40000     37.71120    679.06778   -641.35658    252.56648
DYNA>    15500     15.50000     37.16712    680.52597   -643.35885    253.10883
DYNA>    15600     15.60000     37.65592    687.52002   -649.86410    255.71013
DYNA>    15600     15.60000     57.56967    707.43376   -649.86410    263.11668
DYNA>    15700     15.70000     58.03354    679.93685   -621.90331    252.88972
DYNA>    15800     15.80000     57.26166    686.58061   -629.31895    255.36074
DYNA>    15900     15.90000     56.93068    700.91473   -643.98405    260.69205
DYNA>    15900     15.90000     84.20155    728.18560   -643.98405    270.83493
DYNA>    16000     16.00000     85.17805    721.96598   -636.78793    268.52166
DYNA>    16100     16.10000     85.00227    703.37721   -618.37494    261.60792
DYNA>    16200     16.20000     85.24505    669.10530   -583.86026    248.86113
DYNA>    16200     16.20000    101.00454    684.86480   -583.86026    254.72258
DYNA>    16300     16.30000    100.91632    702.99486   -602.07854    261.46571
DYNA>    16400     16.40000    100.96192    706.84755   -605.88563    262.89864
DYNA>    16500     16.50000    100.63636    706.51221   -605.87585    262.77392
DYNA>    16500     16.50000    126.90549    732.78135   -605.87585    272.54423
DYNA>    16600     16.60000    127.17673    716.24061   -589.06388    266.39222
DYNA>    16700     16.70000    127.19572    734.69429   -607.49857    273.25572
DYNA>    16800     16.80000    127.00270    720.28835   -593.28565    267.89770
DYNA>    16800     16.80000    149.66459    742.95024   -593.28565    276.32636
DYNA>    16900     16.90000    150.01969    766.55088   -616.53119    285.10418
DYNA>    17000     17.00000    149.96167    740.95318   -590.99151    275.58359
DYNA>    17100     17.10000    149.53682    758.54454   -609.00772    282.12637
DYNA>    17100     17.10000    173.53450    782.54222   -609.00772    291.05185
DYNA>    17200     17.20000    173.55899    748.13074   -574.57175    278.25315
DYNA>    17300     17.30000    174.39601    759.63375   -585.23774    282.53148
DYNA>    17400     17.40000    174.05898    734.20630   -560.14732    273.07422
DYNA>    17400     17.40000    212.67890    772.82621   -560.14732    287.43817
DYNA>    17500     17.50000    212.34098    791.76746   -579.42648    294.48301
DYNA>    17600     17.60000    212.32769    782.88932   -570.56163    291.18095
DYNA>    17700     17.70000    212.87185    784.30513   -571.43328    291.70753
DYNA>    17700     17.70000    238.79839    810.23167   -571.43328    301.35043
DYNA>    17800     17.80000    239.00980    781.36936   -542.35957    290.61563
DYNA>    17900     17.90000    239.53108    765.91028   -526.37920    284.86592
DYNA>    18000     18.00000    239.43019    777.59866   -538.16847    289.21319
DYNA>    18000     18.00000    263.75156    801.92003   -538.16847    298.25906
DYNA>    18100     18.10000    263.62977    793.58238   -529.95261    295.15803
DYNA>    18200     18.20000    263.33116    771.34704   -508.01589    286.88802
DYNA>    18300     18.30000    263.75473    787.68415   -523.92942    292.96430
DYNA>    18300     18.30000    278.08992    802.01935   -523.92942    298.29600
DYNA>    18400     18.40000    278.00868    795.83762   -517.82895    295.99683
DYNA>    18500     18.50000    277.34262    799.26769   -521.92506    297.27258
DYNA>    18600     18.60000    277.88006    796.82438   -518.94431    296.36383
DYNA>    18700     18.70000    278.25669    770.22237   -491.96568    286.46972
DYNA>    18800     18.80000    277.46252    797.69010   -520.22758    296.68582
DYNA>    18900     18.90000    277.59011    790.60994   -513.01983    294.05249
DYNA>    19000     19.00000    277.82498    792.17372   -514.34874    294.63411
DYNA>    19100     19.10000    277.54616    820.36153   -542.81537    305.11803
DYNA>    19200     19.20000    277.46292    806.20870   -528.74578    299.85416
DYNA>    19300     19.30000    277.55918    798.19417   -520.63499    296.87330
DYNA>    19400     19.40000    278.60564    792.88043   -514.27480    294.89696
DYNA>    19500     19.50000    277.76652    813.69683   -535.93031    302.63923
DYNA>    19600     19.60000    277.93352    811.93753   -534.00401    301.98489
DYNA>    19700     19.70000    278.40416    782.57353   -504.16937    291.06350
DYNA>    19800     19.80000    277.36084    806.95165   -529.59081    300.13048
DYNA>    19900     19.90000    277.76563    817.27391   -539.50828    303.96965
DYNA>    20000     20.00000    277.09893    824.16400   -547.06507    306.53229
